Date,Portfolio_ID,Client_ID,Ending_NAV_USD_M,Monthly_Return,Benchmark_Monthly_Return,Net_Cash_Flow_USD_M,Benchmark
2025-09-30,P-140,CLT-1013,1239.844,0.01949,0.0067,0.0,Crisil Liquid / MMF
2025-10-31,P-140,CLT-1013,1251.755,0.00961,0.005,67.7,Crisil Liquid / MMF
2025-11-30,P-140,CLT-1013,1251.147,-0.00049,0.00902,0.0,Crisil Liquid / MMF
2025-12-31,P-140,CLT-1013,1263.914,0.0102,-0.00016,0.0,Crisil Liquid / MMF
2026-01-31,P-140,CLT-1013,1278.586,0.01161,0.00544,0.0,Crisil Liquid / MMF
2026-02-28,P-140,CLT-1013,1272.73,-0.00458,0.00625,0.0,Crisil Liquid / MMF
2021-01-31,P-141,CLT-1014,1585.246,0.01229,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-141,CLT-1014,1579.651,-0.00353,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-141,CLT-1014,1657.21,0.0491,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-141,CLT-1014,1670.395,0.00796,0.00166,-67.08,Bloomberg Global Aggregate
2021-05-31,P-141,CLT-1014,1666.559,-0.0023,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-141,CLT-1014,1709.191,0.02558,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-141,CLT-1014,1693.017,-0.00946,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-141,CLT-1014,1715.817,0.01347,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-141,CLT-1014,1681.602,-0.01994,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-141,CLT-1014,1742.454,0.03619,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-141,CLT-1014,1739.604,-0.00164,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-141,CLT-1014,1736.02,-0.00206,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-141,CLT-1014,1712.477,-0.01356,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-141,CLT-1014,1655.987,-0.03299,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-141,CLT-1014,1620.79,-0.02125,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-141,CLT-1014,1627.604,0.0042,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-141,CLT-1014,1634.152,0.00402,0.00445,111.57,Bloomberg Global Aggregate
2022-06-30,P-141,CLT-1014,1637.74,0.0022,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-141,CLT-1014,1575.345,-0.0381,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-141,CLT-1014,1556.538,-0.01194,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-141,CLT-1014,1565.946,0.00604,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-141,CLT-1014,1567.96,0.00129,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-141,CLT-1014,1603.659,0.02277,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-141,CLT-1014,1558.86,-0.02794,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-141,CLT-1014,1568.791,0.00637,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-141,CLT-1014,1506.112,-0.03995,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-141,CLT-1014,1555.74,0.03295,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-141,CLT-1014,1580.2,0.01572,0.00906,79.45,Bloomberg Global Aggregate
2023-05-31,P-141,CLT-1014,1516.81,-0.04012,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-141,CLT-1014,1497.291,-0.01287,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-141,CLT-1014,1480.638,-0.01112,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-141,CLT-1014,1517.288,0.02475,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-141,CLT-1014,1498.117,-0.01264,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-141,CLT-1014,1489.326,-0.00587,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-141,CLT-1014,1482.773,-0.0044,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-141,CLT-1014,1485.836,0.00207,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-141,CLT-1014,1457.317,-0.01919,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-141,CLT-1014,1438.382,-0.01299,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-141,CLT-1014,1396.89,-0.02885,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-141,CLT-1014,1423.106,0.01877,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-141,CLT-1014,1418.108,-0.00351,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-141,CLT-1014,1405.868,-0.00863,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-141,CLT-1014,1458.533,0.03746,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-141,CLT-1014,1444.671,-0.0095,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-141,CLT-1014,1476.681,0.02216,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-141,CLT-1014,1521.579,0.0304,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-141,CLT-1014,1476.867,-0.02939,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-141,CLT-1014,1484.242,0.00499,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-141,CLT-1014,1480.678,-0.0024,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-141,CLT-1014,1438.67,-0.02837,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-141,CLT-1014,1430.556,-0.00564,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-141,CLT-1014,1416.447,-0.00986,-0.00852,-59.29,Bloomberg Global Aggregate
2025-05-31,P-141,CLT-1014,1407.602,-0.00624,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-141,CLT-1014,1412.251,0.0033,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-141,CLT-1014,1400.112,-0.0086,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-141,CLT-1014,1376.114,-0.01714,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-141,CLT-1014,1404.796,0.02084,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-141,CLT-1014,1430.117,0.01802,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-141,CLT-1014,1458.921,0.02014,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-141,CLT-1014,1457.879,-0.00071,-0.0039,-103.16,Bloomberg Global Aggregate
2026-01-31,P-141,CLT-1014,1452.581,-0.00363,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-141,CLT-1014,1441.25,-0.0078,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-142,CLT-1014,1288.282,0.03608,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-142,CLT-1014,1295.769,0.00581,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-142,CLT-1014,1319.259,0.01813,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-142,CLT-1014,1333.731,0.01097,0.00166,63.82,Bloomberg Global Aggregate
2021-05-31,P-142,CLT-1014,1299.808,-0.02543,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-142,CLT-1014,1326.829,0.02079,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-142,CLT-1014,1300.5,-0.01984,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-142,CLT-1014,1318.306,0.01369,0.01257,-47.94,Bloomberg Global Aggregate
2021-09-30,P-142,CLT-1014,1290.901,-0.02079,-0.01639,76.83,Bloomberg Global Aggregate
2021-10-31,P-142,CLT-1014,1309.876,0.0147,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-142,CLT-1014,1294.772,-0.01153,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-142,CLT-1014,1303.161,0.00648,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-142,CLT-1014,1280.043,-0.01774,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-142,CLT-1014,1244.888,-0.02746,-0.04804,-48.34,Bloomberg Global Aggregate
2022-03-31,P-142,CLT-1014,1175.403,-0.05582,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-142,CLT-1014,1179.489,0.00348,0.00775,87.05,Bloomberg Global Aggregate
2022-05-31,P-142,CLT-1014,1185.773,0.00533,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-142,CLT-1014,1184.668,-0.00093,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-142,CLT-1014,1127.262,-0.04846,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-142,CLT-1014,1140.997,0.01218,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-142,CLT-1014,1123.4,-0.01542,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-142,CLT-1014,1103.064,-0.0181,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-142,CLT-1014,1122.979,0.01805,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-142,CLT-1014,1108.668,-0.01274,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-142,CLT-1014,1082.619,-0.0235,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-142,CLT-1014,1069.094,-0.01249,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-142,CLT-1014,1079.082,0.00934,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-142,CLT-1014,1071.582,-0.00695,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-142,CLT-1014,1047.09,-0.02286,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-142,CLT-1014,1011.073,-0.0344,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-142,CLT-1014,991.33,-0.01953,-0.01321,-65.82,Bloomberg Global Aggregate
2023-08-31,P-142,CLT-1014,1015.813,0.0247,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-142,CLT-1014,994.452,-0.02103,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-142,CLT-1014,962.065,-0.03257,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-142,CLT-1014,939.712,-0.02323,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-142,CLT-1014,935.773,-0.00419,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-142,CLT-1014,898.226,-0.04012,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-142,CLT-1014,897.381,-0.00094,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-142,CLT-1014,894.6,-0.0031,-0.01692,-69.95,Bloomberg Global Aggregate
2024-04-30,P-142,CLT-1014,911.509,0.0189,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-142,CLT-1014,914.843,0.00366,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-142,CLT-1014,906.234,-0.00941,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-142,CLT-1014,949.706,0.04797,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-142,CLT-1014,936.345,-0.01407,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-142,CLT-1014,956.63,0.02166,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-142,CLT-1014,976.198,0.02045,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-142,CLT-1014,924.504,-0.05295,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-142,CLT-1014,940.43,0.01723,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-142,CLT-1014,935.625,-0.00511,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-142,CLT-1014,927.738,-0.00843,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-142,CLT-1014,944.33,0.01788,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-142,CLT-1014,926.591,-0.01878,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-142,CLT-1014,909.493,-0.01845,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-142,CLT-1014,906.049,-0.00379,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-142,CLT-1014,916.891,0.01197,-0.00384,-64.63,Bloomberg Global Aggregate
2025-08-31,P-142,CLT-1014,886.489,-0.03316,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-142,CLT-1014,874.513,-0.01351,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-142,CLT-1014,888.698,0.01622,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-142,CLT-1014,908.911,0.02274,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-142,CLT-1014,886.285,-0.02489,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-142,CLT-1014,864.566,-0.02451,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-142,CLT-1014,858.22,-0.00734,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-143,CLT-1014,297.883,-0.03631,-0.06004,0.0,MSCI World
2021-02-28,P-143,CLT-1014,304.172,0.02111,0.03127,0.0,MSCI World
2021-03-31,P-143,CLT-1014,329.0,0.08163,0.09212,0.0,MSCI World
2021-04-30,P-143,CLT-1014,343.044,0.04269,0.0382,0.0,MSCI World
2021-05-31,P-143,CLT-1014,343.211,0.00049,-0.01147,0.0,MSCI World
2021-06-30,P-143,CLT-1014,352.272,0.0264,0.03022,0.0,MSCI World
2021-07-31,P-143,CLT-1014,374.667,0.06357,0.076,0.0,MSCI World
2021-08-31,P-143,CLT-1014,404.344,0.07921,0.0739,0.0,MSCI World
2021-09-30,P-143,CLT-1014,393.435,-0.02698,-0.03385,0.0,MSCI World
2021-10-31,P-143,CLT-1014,411.704,0.04644,0.02953,-15.58,MSCI World
2021-11-30,P-143,CLT-1014,415.319,0.00878,0.00155,0.0,MSCI World
2021-12-31,P-143,CLT-1014,436.35,0.05064,0.04193,0.0,MSCI World
2022-01-31,P-143,CLT-1014,440.07,0.00852,0.00922,0.0,MSCI World
2022-02-28,P-143,CLT-1014,403.37,-0.0834,-0.10602,0.0,MSCI World
2022-03-31,P-143,CLT-1014,393.982,-0.02327,-0.0214,0.0,MSCI World
2022-04-30,P-143,CLT-1014,393.1,-0.00224,0.00148,0.0,MSCI World
2022-05-31,P-143,CLT-1014,373.564,-0.0497,-0.06687,0.0,MSCI World
2022-06-30,P-143,CLT-1014,375.929,0.00633,0.01749,0.0,MSCI World
2022-07-31,P-143,CLT-1014,343.974,-0.085,-0.07063,16.6,MSCI World
2022-08-31,P-143,CLT-1014,331.02,-0.03766,-0.04025,0.0,MSCI World
2022-09-30,P-143,CLT-1014,347.855,0.05086,0.04931,0.0,MSCI World
2022-10-31,P-143,CLT-1014,332.469,-0.04423,-0.04383,0.0,MSCI World
2022-11-30,P-143,CLT-1014,341.556,0.02733,0.01719,0.0,MSCI World
2022-12-31,P-143,CLT-1014,312.009,-0.08651,-0.08023,0.0,MSCI World
2023-01-31,P-143,CLT-1014,342.399,0.0974,0.09529,0.0,MSCI World
2023-02-28,P-143,CLT-1014,340.302,-0.00613,-0.00458,0.0,MSCI World
2023-03-31,P-143,CLT-1014,342.354,0.00603,0.01216,0.0,MSCI World
2023-04-30,P-143,CLT-1014,348.068,0.01669,0.01566,0.0,MSCI World
2023-05-31,P-143,CLT-1014,362.867,0.04252,0.0336,0.0,MSCI World
2023-06-30,P-143,CLT-1014,349.962,-0.03556,-0.05542,0.0,MSCI World
2023-07-31,P-143,CLT-1014,355.039,0.01451,0.00794,0.0,MSCI World
2023-08-31,P-143,CLT-1014,341.011,-0.03951,-0.01941,0.0,MSCI World
2023-09-30,P-143,CLT-1014,320.1,-0.06132,-0.06255,-18.72,MSCI World
2023-10-31,P-143,CLT-1014,336.578,0.05148,0.04949,0.0,MSCI World
2023-11-30,P-143,CLT-1014,337.61,0.00307,-0.00657,0.0,MSCI World
2023-12-31,P-143,CLT-1014,344.861,0.02148,0.01832,0.0,MSCI World
2024-01-31,P-143,CLT-1014,354.541,0.02807,0.01569,-20.46,MSCI World
2024-02-29,P-143,CLT-1014,354.219,-0.00091,-0.00585,0.0,MSCI World
2024-03-31,P-143,CLT-1014,391.713,0.10585,0.09084,-13.7,MSCI World
2024-04-30,P-143,CLT-1014,393.267,0.00397,0.00619,0.0,MSCI World
2024-05-31,P-143,CLT-1014,371.937,-0.05424,-0.05705,0.0,MSCI World
2024-06-30,P-143,CLT-1014,371.975,0.0001,-0.00859,0.0,MSCI World
2024-07-31,P-143,CLT-1014,381.539,0.02571,0.02908,0.0,MSCI World
2024-08-31,P-143,CLT-1014,391.156,0.02521,0.03046,0.0,MSCI World
2024-09-30,P-143,CLT-1014,375.027,-0.04123,-0.03737,0.0,MSCI World
2024-10-31,P-143,CLT-1014,390.843,0.04217,0.04707,0.0,MSCI World
2024-11-30,P-143,CLT-1014,367.567,-0.05955,-0.06562,0.0,MSCI World
2024-12-31,P-143,CLT-1014,382.928,0.04179,0.05606,0.0,MSCI World
2025-01-31,P-143,CLT-1014,360.365,-0.05892,-0.04706,0.0,MSCI World
2025-02-28,P-143,CLT-1014,366.251,0.01633,-0.0013,0.0,MSCI World
2025-03-31,P-143,CLT-1014,383.843,0.04803,0.05273,0.0,MSCI World
2025-04-30,P-143,CLT-1014,390.162,0.01646,0.01317,0.0,MSCI World
2025-05-31,P-143,CLT-1014,402.282,0.03107,0.04235,0.0,MSCI World
2025-06-30,P-143,CLT-1014,416.94,0.03644,0.03406,12.89,MSCI World
2025-07-31,P-143,CLT-1014,440.859,0.05737,0.06201,0.0,MSCI World
2025-08-31,P-143,CLT-1014,458.803,0.0407,0.05263,0.0,MSCI World
2025-09-30,P-143,CLT-1014,459.846,0.00227,-0.01083,0.0,MSCI World
2025-10-31,P-143,CLT-1014,481.195,0.04643,0.03466,0.0,MSCI World
2025-11-30,P-143,CLT-1014,454.684,-0.0551,-0.05573,0.0,MSCI World
2025-12-31,P-143,CLT-1014,461.927,0.01593,0.00574,0.0,MSCI World
2026-01-31,P-143,CLT-1014,489.833,0.06041,0.04243,0.0,MSCI World
2026-02-28,P-143,CLT-1014,500.53,0.02184,0.01377,0.0,MSCI World
2021-01-31,P-144,CLT-1015,1149.194,0.02005,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-144,CLT-1015,1153.252,0.00353,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-144,CLT-1015,1194.032,0.03536,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-144,CLT-1015,1191.317,-0.00227,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-144,CLT-1015,1181.535,-0.00821,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-144,CLT-1015,1214.478,0.02788,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-144,CLT-1015,1179.561,-0.02875,-0.0232,35.63,Bloomberg Global Aggregate
2021-08-31,P-144,CLT-1015,1189.716,0.00861,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-144,CLT-1015,1171.92,-0.01496,-0.01639,77.82,Bloomberg Global Aggregate
2021-10-31,P-144,CLT-1015,1225.291,0.04554,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-144,CLT-1015,1204.468,-0.01699,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-144,CLT-1015,1226.539,0.01832,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-144,CLT-1015,1237.595,0.00901,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-144,CLT-1015,1194.249,-0.03502,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-144,CLT-1015,1153.048,-0.0345,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-144,CLT-1015,1134.864,-0.01577,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-144,CLT-1015,1150.904,0.01413,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-144,CLT-1015,1148.229,-0.00232,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-144,CLT-1015,1124.214,-0.02091,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-144,CLT-1015,1113.264,-0.00974,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-144,CLT-1015,1129.063,0.01419,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-144,CLT-1015,1135.867,0.00603,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-144,CLT-1015,1148.528,0.01115,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-144,CLT-1015,1128.914,-0.01708,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-144,CLT-1015,1129.664,0.00066,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-144,CLT-1015,1068.515,-0.05413,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-144,CLT-1015,1100.238,0.02969,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-144,CLT-1015,1138.095,0.03441,0.00906,38.84,Bloomberg Global Aggregate
2023-05-31,P-144,CLT-1015,1107.788,-0.02663,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-144,CLT-1015,1052.472,-0.04993,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-144,CLT-1015,1029.418,-0.0219,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-144,CLT-1015,1022.482,-0.00674,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-144,CLT-1015,1040.871,0.01798,-0.00247,29.14,Bloomberg Global Aggregate
2023-10-31,P-144,CLT-1015,1041.665,0.00076,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-144,CLT-1015,1019.093,-0.02167,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-144,CLT-1015,982.383,-0.03602,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-144,CLT-1015,939.191,-0.04397,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-144,CLT-1015,913.397,-0.02746,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-144,CLT-1015,900.723,-0.01387,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-144,CLT-1015,917.41,0.01853,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-144,CLT-1015,936.919,0.02127,6e-05,-21.67,Bloomberg Global Aggregate
2024-06-30,P-144,CLT-1015,917.147,-0.0211,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-144,CLT-1015,940.725,0.02571,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-144,CLT-1015,917.289,-0.02491,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-144,CLT-1015,941.286,0.02616,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-144,CLT-1015,964.137,0.02428,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-144,CLT-1015,936.021,-0.02916,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-144,CLT-1015,935.361,-0.0007,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-144,CLT-1015,944.235,0.00949,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-144,CLT-1015,929.797,-0.01529,-0.00807,35.47,Bloomberg Global Aggregate
2025-03-31,P-144,CLT-1015,938.592,0.00946,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-144,CLT-1015,941.864,0.00349,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-144,CLT-1015,929.588,-0.01303,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-144,CLT-1015,936.731,0.00768,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-144,CLT-1015,939.055,0.00248,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-144,CLT-1015,924.659,-0.01533,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-144,CLT-1015,927.259,0.00281,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-144,CLT-1015,966.578,0.0424,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-144,CLT-1015,1008.899,0.04378,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-144,CLT-1015,1006.543,-0.00234,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-144,CLT-1015,982.329,-0.02406,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-144,CLT-1015,974.3,-0.00817,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-145,CLT-1015,664.425,0.01717,0.01155,-33.19,Bloomberg Global Aggregate
2021-02-28,P-145,CLT-1015,661.03,-0.00511,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-145,CLT-1015,676.286,0.02308,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-145,CLT-1015,678.504,0.00328,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-145,CLT-1015,679.437,0.00138,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-145,CLT-1015,695.815,0.02411,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-145,CLT-1015,682.845,-0.01864,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-145,CLT-1015,689.305,0.00946,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-145,CLT-1015,679.383,-0.01439,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-145,CLT-1015,694.474,0.02221,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-145,CLT-1015,696.562,0.00301,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-145,CLT-1015,705.145,0.01232,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-145,CLT-1015,704.329,-0.00116,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-145,CLT-1015,668.558,-0.05079,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-145,CLT-1015,651.325,-0.02578,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-145,CLT-1015,663.317,0.01841,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-145,CLT-1015,664.516,0.00181,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-145,CLT-1015,664.167,-0.00052,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-145,CLT-1015,640.561,-0.03554,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-145,CLT-1015,638.391,-0.00339,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-145,CLT-1015,633.782,-0.00722,0.00155,-14.04,Bloomberg Global Aggregate
2022-10-31,P-145,CLT-1015,627.365,-0.01012,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-145,CLT-1015,634.392,0.0112,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-145,CLT-1015,625.515,-0.01399,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-145,CLT-1015,617.894,-0.01219,-0.0064,0.0,Bloomberg Global Aggregate
